OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
12532,MZ,MOZ,Mozambique,2020-04-08T00:00:00.000Z,0,10,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12533,MZ,MOZ,Mozambique,2020-04-09T00:00:00.000Z,7,17,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12534,MZ,MOZ,Mozambique,2020-04-10T00:00:00.000Z,0,17,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12535,MZ,MOZ,Mozambique,2020-04-11T00:00:00.000Z,3,20,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12536,MZ,MOZ,Mozambique,2020-04-12T00:00:00.000Z,0,20,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12537,MZ,MOZ,Mozambique,2020-04-13T00:00:00.000Z,0,20,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12538,MZ,MOZ,Mozambique,2020-04-14T00:00:00.000Z,1,21,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12539,MZ,MOZ,Mozambique,2020-04-15T00:00:00.000Z,7,28,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12540,MZ,MOZ,Mozambique,2020-04-16T00:00:00.000Z,0,28,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12541,MZ,MOZ,Mozambique,2020-04-17T00:00:00.000Z,1,29,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12542,MZ,MOZ,Mozambique,2020-04-18T00:00:00.000Z,2,31,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12543,MZ,MOZ,Mozambique,2020-04-19T00:00:00.000Z,0,31,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12544,MZ,MOZ,Mozambique,2020-04-20T00:00:00.000Z,4,35,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12545,MZ,MOZ,Mozambique,2020-04-21T00:00:00.000Z,0,35,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12546,MZ,MOZ,Mozambique,2020-04-22T00:00:00.000Z,4,39,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12547,MZ,MOZ,Mozambique,2020-04-23T00:00:00.000Z,2,41,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12548,MZ,MOZ,Mozambique,2020-04-24T00:00:00.000Z,0,41,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12549,MZ,MOZ,Mozambique,2020-04-25T00:00:00.000Z,24,65,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12550,MZ,MOZ,Mozambique,2020-04-26T00:00:00.000Z,5,70,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12551,MZ,MOZ,Mozambique,2020-04-27T00:00:00.000Z,6,76,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12552,MZ,MOZ,Mozambique,2020-04-28T00:00:00.000Z,0,76,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12553,MZ,MOZ,Mozambique,2020-04-29T00:00:00.000Z,0,76,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12554,MZ,MOZ,Mozambique,2020-04-30T00:00:00.000Z,0,76,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12555,MZ,MOZ,Mozambique,2020-05-01T00:00:00.000Z,0,76,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12556,MZ,MOZ,Mozambique,2020-05-02T00:00:00.000Z,3,79,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12557,MZ,MOZ,Mozambique,2020-05-03T00:00:00.000Z,0,79,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12558,MZ,MOZ,Mozambique,2020-05-04T00:00:00.000Z,1,80,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12559,MZ,MOZ,Mozambique,2020-05-05T00:00:00.000Z,0,80,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12560,MZ,MOZ,Mozambique,2020-05-06T00:00:00.000Z,0,80,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12561,MZ,MOZ,Mozambique,2020-05-07T00:00:00.000Z,1,81,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12562,MZ,MOZ,Mozambique,2020-05-08T00:00:00.000Z,0,81,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12563,MZ,MOZ,Mozambique,2020-05-09T00:00:00.000Z,1,82,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12564,MZ,MOZ,Mozambique,2020-05-10T00:00:00.000Z,5,87,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12565,MZ,MOZ,Mozambique,2020-05-11T00:00:00.000Z,4,91,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12566,MZ,MOZ,Mozambique,2020-05-12T00:00:00.000Z,12,103,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12567,MZ,MOZ,Mozambique,2020-05-13T00:00:00.000Z,1,104,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12568,MZ,MOZ,Mozambique,2020-05-14T00:00:00.000Z,3,107,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12569,MZ,MOZ,Mozambique,2020-05-15T00:00:00.000Z,8,115,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12570,MZ,MOZ,Mozambique,2020-05-16T00:00:00.000Z,4,119,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12571,MZ,MOZ,Mozambique,2020-05-17T00:00:00.000Z,10,129,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12572,MZ,MOZ,Mozambique,2020-05-18T00:00:00.000Z,8,137,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12573,MZ,MOZ,Mozambique,2020-05-19T00:00:00.000Z,8,145,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12574,MZ,MOZ,Mozambique,2020-05-20T00:00:00.000Z,1,146,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12575,MZ,MOZ,Mozambique,2020-05-21T00:00:00.000Z,10,156,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12576,MZ,MOZ,Mozambique,2020-05-22T00:00:00.000Z,6,162,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12577,MZ,MOZ,Mozambique,2020-05-23T00:00:00.000Z,2,164,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12578,MZ,MOZ,Mozambique,2020-05-24T00:00:00.000Z,4,168,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12579,MZ,MOZ,Mozambique,2020-05-25T00:00:00.000Z,26,194,0,0,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12580,MZ,MOZ,Mozambique,2020-05-26T00:00:00.000Z,15,209,1,1,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12581,MZ,MOZ,Mozambique,2020-05-27T00:00:00.000Z,4,213,0,1,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12582,MZ,MOZ,Mozambique,2020-05-28T00:00:00.000Z,14,227,0,1,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12583,MZ,MOZ,Mozambique,2020-05-29T00:00:00.000Z,6,233,1,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12584,MZ,MOZ,Mozambique,2020-05-30T00:00:00.000Z,1,234,0,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12585,MZ,MOZ,Mozambique,2020-05-31T00:00:00.000Z,10,244,0,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12586,MZ,MOZ,Mozambique,2020-06-01T00:00:00.000Z,10,254,0,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12587,MZ,MOZ,Mozambique,2020-06-02T00:00:00.000Z,0,254,0,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12588,MZ,MOZ,Mozambique,2020-06-03T00:00:00.000Z,53,307,0,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12589,MZ,MOZ,Mozambique,2020-06-04T00:00:00.000Z,9,316,0,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12590,MZ,MOZ,Mozambique,2020-06-05T00:00:00.000Z,36,352,0,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12591,MZ,MOZ,Mozambique,2020-06-06T00:00:00.000Z,0,352,0,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12592,MZ,MOZ,Mozambique,2020-06-07T00:00:00.000Z,57,409,0,2,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
12593,MM,MMR,Myanmar,2020-03-24T00:00:00.000Z,2,2,0,0,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12594,MM,MMR,Myanmar,2020-03-25T00:00:00.000Z,1,3,0,0,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12595,MM,MMR,Myanmar,2020-03-26T00:00:00.000Z,0,3,0,0,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12596,MM,MMR,Myanmar,2020-03-27T00:00:00.000Z,2,5,0,0,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12597,MM,MMR,Myanmar,2020-03-28T00:00:00.000Z,0,5,0,0,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12598,MM,MMR,Myanmar,2020-03-29T00:00:00.000Z,3,8,0,0,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12599,MM,MMR,Myanmar,2020-03-30T00:00:00.000Z,2,10,0,0,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12600,MM,MMR,Myanmar,2020-03-31T00:00:00.000Z,4,14,0,0,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12601,MM,MMR,Myanmar,2020-04-01T00:00:00.000Z,1,15,1,1,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12602,MM,MMR,Myanmar,2020-04-02T00:00:00.000Z,1,16,0,1,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12603,MM,MMR,Myanmar,2020-04-03T00:00:00.000Z,4,20,0,1,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12604,MM,MMR,Myanmar,2020-04-04T00:00:00.000Z,0,20,0,1,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12605,MM,MMR,Myanmar,2020-04-05T00:00:00.000Z,1,21,0,1,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12606,MM,MMR,Myanmar,2020-04-06T00:00:00.000Z,0,21,0,1,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12607,MM,MMR,Myanmar,2020-04-07T00:00:00.000Z,1,22,0,1,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12608,MM,MMR,Myanmar,2020-04-08T00:00:00.000Z,0,22,2,3,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12609,MM,MMR,Myanmar,2020-04-09T00:00:00.000Z,0,22,0,3,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12610,MM,MMR,Myanmar,2020-04-10T00:00:00.000Z,5,27,0,3,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12611,MM,MMR,Myanmar,2020-04-11T00:00:00.000Z,1,28,0,3,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12612,MM,MMR,Myanmar,2020-04-12T00:00:00.000Z,10,38,0,3,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12613,MM,MMR,Myanmar,2020-04-13T00:00:00.000Z,3,41,1,4,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12614,MM,MMR,Myanmar,2020-04-14T00:00:00.000Z,21,62,0,4,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12615,MM,MMR,Myanmar,2020-04-15T00:00:00.000Z,12,74,0,4,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12616,MM,MMR,Myanmar,2020-04-16T00:00:00.000Z,11,85,0,4,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12617,MM,MMR,Myanmar,2020-04-17T00:00:00.000Z,0,85,0,4,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12618,MM,MMR,Myanmar,2020-04-18T00:00:00.000Z,9,94,1,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12619,MM,MMR,Myanmar,2020-04-19T00:00:00.000Z,13,107,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12620,MM,MMR,Myanmar,2020-04-20T00:00:00.000Z,4,111,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12621,MM,MMR,Myanmar,2020-04-21T00:00:00.000Z,8,119,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12622,MM,MMR,Myanmar,2020-04-22T00:00:00.000Z,2,121,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12623,MM,MMR,Myanmar,2020-04-23T00:00:00.000Z,6,127,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12624,MM,MMR,Myanmar,2020-04-24T00:00:00.000Z,12,139,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12625,MM,MMR,Myanmar,2020-04-25T00:00:00.000Z,5,144,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12626,MM,MMR,Myanmar,2020-04-26T00:00:00.000Z,2,146,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12627,MM,MMR,Myanmar,2020-04-27T00:00:00.000Z,0,146,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12628,MM,MMR,Myanmar,2020-04-28T00:00:00.000Z,0,146,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12629,MM,MMR,Myanmar,2020-04-29T00:00:00.000Z,4,150,0,5,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12630,MM,MMR,Myanmar,2020-04-30T00:00:00.000Z,0,150,1,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12631,MM,MMR,Myanmar,2020-05-01T00:00:00.000Z,1,151,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12632,MM,MMR,Myanmar,2020-05-02T00:00:00.000Z,0,151,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12633,MM,MMR,Myanmar,2020-05-03T00:00:00.000Z,0,151,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12634,MM,MMR,Myanmar,2020-05-04T00:00:00.000Z,4,155,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12635,MM,MMR,Myanmar,2020-05-05T00:00:00.000Z,6,161,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12636,MM,MMR,Myanmar,2020-05-06T00:00:00.000Z,0,161,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12637,MM,MMR,Myanmar,2020-05-07T00:00:00.000Z,1,162,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12638,MM,MMR,Myanmar,2020-05-08T00:00:00.000Z,14,176,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12639,MM,MMR,Myanmar,2020-05-09T00:00:00.000Z,1,177,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12640,MM,MMR,Myanmar,2020-05-10T00:00:00.000Z,1,178,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12641,MM,MMR,Myanmar,2020-05-11T00:00:00.000Z,2,180,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12642,MM,MMR,Myanmar,2020-05-12T00:00:00.000Z,0,180,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12643,MM,MMR,Myanmar,2020-05-13T00:00:00.000Z,0,180,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12644,MM,MMR,Myanmar,2020-05-14T00:00:00.000Z,1,181,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12645,MM,MMR,Myanmar,2020-05-15T00:00:00.000Z,0,181,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12646,MM,MMR,Myanmar,2020-05-16T00:00:00.000Z,1,182,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12647,MM,MMR,Myanmar,2020-05-17T00:00:00.000Z,2,184,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12648,MM,MMR,Myanmar,2020-05-18T00:00:00.000Z,4,188,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12649,MM,MMR,Myanmar,2020-05-19T00:00:00.000Z,3,191,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12650,MM,MMR,Myanmar,2020-05-20T00:00:00.000Z,2,193,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12651,MM,MMR,Myanmar,2020-05-21T00:00:00.000Z,6,199,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12652,MM,MMR,Myanmar,2020-05-22T00:00:00.000Z,0,199,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12653,MM,MMR,Myanmar,2020-05-23T00:00:00.000Z,2,201,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12654,MM,MMR,Myanmar,2020-05-24T00:00:00.000Z,0,201,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12655,MM,MMR,Myanmar,2020-05-25T00:00:00.000Z,0,201,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12656,MM,MMR,Myanmar,2020-05-26T00:00:00.000Z,5,206,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12657,MM,MMR,Myanmar,2020-05-27T00:00:00.000Z,0,206,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12658,MM,MMR,Myanmar,2020-05-28T00:00:00.000Z,0,206,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12659,MM,MMR,Myanmar,2020-05-29T00:00:00.000Z,0,206,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12660,MM,MMR,Myanmar,2020-05-30T00:00:00.000Z,18,224,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12661,MM,MMR,Myanmar,2020-05-31T00:00:00.000Z,0,224,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12662,MM,MMR,Myanmar,2020-06-01T00:00:00.000Z,0,224,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12663,MM,MMR,Myanmar,2020-06-02T00:00:00.000Z,4,228,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12664,MM,MMR,Myanmar,2020-06-03T00:00:00.000Z,5,233,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12665,MM,MMR,Myanmar,2020-06-04T00:00:00.000Z,1,234,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12666,MM,MMR,Myanmar,2020-06-05T00:00:00.000Z,2,236,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12667,MM,MMR,Myanmar,2020-06-06T00:00:00.000Z,0,236,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12668,MM,MMR,Myanmar,2020-06-07T00:00:00.000Z,4,240,0,6,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
12669,NA,NAM,Namibia,2020-03-14T00:00:00.000Z,2,2,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12670,NA,NAM,Namibia,2020-03-15T00:00:00.000Z,0,2,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12671,NA,NAM,Namibia,2020-03-16T00:00:00.000Z,0,2,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12672,NA,NAM,Namibia,2020-03-17T00:00:00.000Z,0,2,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12673,NA,NAM,Namibia,2020-03-18T00:00:00.000Z,0,2,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12674,NA,NAM,Namibia,2020-03-19T00:00:00.000Z,1,3,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12675,NA,NAM,Namibia,2020-03-20T00:00:00.000Z,0,3,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12676,NA,NAM,Namibia,2020-03-21T00:00:00.000Z,0,3,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12677,NA,NAM,Namibia,2020-03-22T00:00:00.000Z,0,3,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12678,NA,NAM,Namibia,2020-03-23T00:00:00.000Z,0,3,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12679,NA,NAM,Namibia,2020-03-24T00:00:00.000Z,0,3,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12680,NA,NAM,Namibia,2020-03-25T00:00:00.000Z,1,4,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12681,NA,NAM,Namibia,2020-03-26T00:00:00.000Z,4,8,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12682,NA,NAM,Namibia,2020-03-27T00:00:00.000Z,0,8,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12683,NA,NAM,Namibia,2020-03-28T00:00:00.000Z,0,8,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12684,NA,NAM,Namibia,2020-03-29T00:00:00.000Z,3,11,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12685,NA,NAM,Namibia,2020-03-30T00:00:00.000Z,0,11,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12686,NA,NAM,Namibia,2020-03-31T00:00:00.000Z,0,11,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12687,NA,NAM,Namibia,2020-04-01T00:00:00.000Z,0,11,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12688,NA,NAM,Namibia,2020-04-02T00:00:00.000Z,2,13,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12689,NA,NAM,Namibia,2020-04-03T00:00:00.000Z,0,13,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12690,NA,NAM,Namibia,2020-04-04T00:00:00.000Z,0,13,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12691,NA,NAM,Namibia,2020-04-05T00:00:00.000Z,1,14,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12692,NA,NAM,Namibia,2020-04-06T00:00:00.000Z,2,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12693,NA,NAM,Namibia,2020-04-07T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12694,NA,NAM,Namibia,2020-04-08T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12695,NA,NAM,Namibia,2020-04-09T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12696,NA,NAM,Namibia,2020-04-10T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12697,NA,NAM,Namibia,2020-04-11T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12698,NA,NAM,Namibia,2020-04-12T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12699,NA,NAM,Namibia,2020-04-13T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12700,NA,NAM,Namibia,2020-04-14T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12701,NA,NAM,Namibia,2020-04-15T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12702,NA,NAM,Namibia,2020-04-16T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12703,NA,NAM,Namibia,2020-04-17T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12704,NA,NAM,Namibia,2020-04-18T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12705,NA,NAM,Namibia,2020-04-19T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12706,NA,NAM,Namibia,2020-04-20T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12707,NA,NAM,Namibia,2020-04-21T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12708,NA,NAM,Namibia,2020-04-22T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12709,NA,NAM,Namibia,2020-04-23T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12710,NA,NAM,Namibia,2020-04-24T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12711,NA,NAM,Namibia,2020-04-25T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12712,NA,NAM,Namibia,2020-04-26T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12713,NA,NAM,Namibia,2020-04-27T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12714,NA,NAM,Namibia,2020-04-28T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12715,NA,NAM,Namibia,2020-04-29T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12716,NA,NAM,Namibia,2020-04-30T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12717,NA,NAM,Namibia,2020-05-01T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12718,NA,NAM,Namibia,2020-05-02T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12719,NA,NAM,Namibia,2020-05-03T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12720,NA,NAM,Namibia,2020-05-04T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12721,NA,NAM,Namibia,2020-05-05T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12722,NA,NAM,Namibia,2020-05-06T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12723,NA,NAM,Namibia,2020-05-07T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12724,NA,NAM,Namibia,2020-05-08T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
12725,NA,NAM,Namibia,2020-05-09T00:00:00.000Z,0,16,0,0,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
